17-Nov-14,,,,
Frequency [Hz],V_Gain [dB],H_Gain [dB],V_AF [dB/m],H_AF [dB/m]
9224000000,-2.228220685,0,51.74643828,0
9272500000,-2.107818439,0,51.67158699,0
9321000000,-2.535659649,0,52.14474152,0
9369500000,-3.723546541,0,53.37770656,0
9418000000,-5.31775905,0,55.01676448,0
9466500000,-6.824640712,0,56.56826121,0
9515000000,-9.365280774,0,59.15328834,0
9563500000,-11.87353356,0,61.70570252,0
9612000000,-12.06049348,0,61.93660044,0
9660500000,-7.33513008,0,57.25495389,0
9709000000,-5.082370827,0,55.04569256,0
9757500000,-3.718906159,0,53.72550907,0
9806000000,-3.226789403,0,53.27645889,0
9854500000,-1.369422115,0,51.4619457,0
9903000000,0.24090356,0,49.89426373,0
9951500000,1.22055718,0,48.95704548,0
10000000000,1.548556809,0,48.6712749,0
